OrderDetailID,OrderID,ProductID,Quantity,Price
21818,6061,56,2,297
21819,6108,3,1,139
21820,7975,42,1,749
21821,2102,71,4,489
21822,2202,42,4,83
21823,2274,85,1,61
21824,6429,99,4,410
21825,5040,29,2,389
21826,9965,95,2,465
21827,249,17,2,799
21828,8218,85,4,272
21829,5380,28,3,254
21830,2548,60,4,169
21831,9541,87,3,954
21832,7720,95,1,569
21833,8723,92,3,554
21834,5157,47,3,450
21835,6961,11,2,471
21836,4486,65,1,821
21837,1344,60,3,742
21838,919,88,3,389
21839,6094,61,3,422
21840,6687,77,3,474
21841,7733,43,1,799
21842,6673,39,1,527
21843,577,91,3,26
21844,6911,1,2,980
21845,6723,9,2,297
21846,173,85,1,730
21847,4184,74,4,67
21848,233,9,3,422
21849,6896,3,2,198
21850,5838,29,3,813
21851,5468,86,2,106
21852,7082,42,2,519
21853,9113,43,1,410
21854,3180,94,2,645
21855,5190,24,2,427
21856,1715,3,3,41
21857,9326,8,4,451
21858,377,45,2,427
21859,3102,26,4,474
21860,6703,99,3,704
21861,4783,51,1,799
21862,9468,95,3,272
21863,2864,55,3,554
21864,6069,33,4,422
21865,2095,35,4,428
21866,173,80,2,451
21867,7664,11,4,272
21868,9692,49,1,614
21869,916,79,3,83
21870,5350,25,4,389
21871,495,78,1,837
21872,4519,73,1,364
21873,4231,10,3,603
21874,2732,87,2,171
21875,9954,45,1,837
21876,104,6,4,210
21877,3588,28,1,446
21878,3469,13,4,481
21879,3499,77,4,670
21880,6028,64,3,813
21881,1912,30,1,873
21882,6094,5,4,498
21883,9301,71,4,389
21884,1313,55,3,624
21885,8515,90,3,171
21886,2823,87,3,139
21887,6863,52,4,217
21888,7979,28,4,730
21889,7856,24,3,910
21890,6874,97,4,481
21891,4762,77,3,489
21892,8268,49,3,624
21893,9659,98,4,61
21894,4724,77,3,634
21895,4792,95,4,217
21896,5485,93,3,932
21897,3176,95,3,624
21898,44,48,2,614
21899,9951,31,2,210
21900,1442,24,3,670
21901,9356,94,2,410
21902,3206,71,3,443
21903,9851,20,2,704
21904,3560,2,2,932
21905,8416,82,1,198
21906,8804,76,3,998
21907,4176,58,3,169
21908,4989,54,4,171
21909,9625,85,4,89
21910,5598,39,4,239
21911,5672,19,3,603
21912,1968,70,3,928
21913,5463,73,3,446
21914,3047,4,1,569
21915,1464,20,1,389
21916,828,3,4,519
21917,4204,73,1,670
21918,5295,91,2,446
21919,1916,62,2,89
21920,3598,69,4,106
21921,1893,68,1,210
21922,2178,19,2,813
21923,7871,16,3,614
21924,2853,22,2,980
21925,2150,80,4,169
21926,1262,21,3,960
21927,2326,56,3,928
21928,1797,60,2,297
21929,9820,34,4,821
21930,9775,69,2,569
21931,7144,80,2,673
21932,8445,66,4,489
21933,1858,13,1,254
21934,9986,96,1,465
21935,3303,78,2,26
21936,814,21,1,422
21937,7748,60,3,169
21938,2753,68,4,616
21939,9512,74,1,169
21940,6323,46,4,519
21941,1696,16,1,208
21942,5343,55,2,254
21943,5335,11,2,604
21944,8849,33,4,451
21945,6526,86,4,232
21946,4770,50,3,195
21947,5061,52,2,511
21948,4778,75,2,139
21949,3422,92,3,389
21950,7730,62,3,604
21951,109,98,3,290
21952,1205,41,3,498
21953,3038,11,1,465
21954,6105,7,4,422
21955,579,79,2,364
21956,6374,84,3,446
21957,2580,16,3,409
21958,5565,29,4,169
21959,6679,5,3,409
21960,3989,85,2,389
21961,9605,64,4,195
21962,3636,15,1,95
21963,9417,6,3,998
21964,8103,49,1,498
21965,7702,87,1,41
21966,211,51,1,527
21967,8773,42,4,735
21968,9924,93,2,673
21969,4562,65,1,223
21970,7613,5,4,837
21971,5626,73,2,742
21972,8446,79,4,763
21973,9424,97,1,932
21974,5756,24,4,152
21975,6667,37,1,169
21976,67,53,2,777
21977,1860,6,4,489
21978,8073,39,4,53
21979,5690,75,3,527
21980,6220,89,2,451
21981,6838,62,1,171
21982,5887,82,1,813
21983,7402,86,4,777
21984,8005,60,2,704
21985,8273,41,4,519
21986,6455,78,4,670
21987,7765,10,4,837
21988,6120,81,3,519
21989,8576,93,3,980
21990,3505,70,1,800
21991,3400,7,2,297
21992,5481,5,1,239
21993,2662,27,3,835
21994,3573,35,4,389
21995,2424,55,4,450
21996,6265,17,3,433
21997,5823,7,1,735
21998,7635,61,3,471
21999,6314,65,4,210
22000,7167,15,1,217
22001,6319,58,4,932
22002,6363,49,4,604
22003,1468,75,4,165
22004,1469,52,4,519
22005,2618,26,1,777
22006,8948,43,4,26
22007,7705,53,3,41
22008,7751,56,2,83
22009,2878,78,4,514
22010,9901,77,1,837
22011,3099,68,3,202
22012,5940,33,4,389
22013,5307,14,3,634
22014,2588,77,2,670
22015,162,17,4,95
22016,4891,39,4,928
22017,3855,48,3,730
22018,517,6,4,426
22019,6417,22,3,26
22020,8072,87,2,83
22021,6201,37,1,522
22022,2361,100,3,742
22023,9714,43,1,554
22024,6127,45,3,389
22025,7109,99,4,502
22026,7990,96,2,91
22027,1109,65,1,624
22028,2988,4,3,465
22029,5003,68,4,290
22030,2044,97,1,210
22031,5707,57,3,624
22032,540,34,4,67
22033,1694,30,2,569
22034,8622,39,1,514
22035,9038,79,1,604
22036,7795,96,3,297
22037,7083,90,3,232
22038,7421,39,2,616
22039,8747,72,3,208
22040,2849,90,3,928
22041,7141,17,4,603
22042,7735,94,4,465
22043,9018,99,1,670
22044,5653,12,4,511
22045,2355,6,4,413
22046,2064,29,4,569
22047,9540,14,3,61
22048,9196,1,3,152
22049,3691,91,1,813
22050,8871,39,3,232
22051,8006,6,1,165
22052,542,97,1,673
22053,1052,44,2,426
22054,6925,41,3,554
22055,9967,95,3,61
22056,67,32,1,614
22057,9187,97,1,634
22058,4605,84,2,616
22059,2884,5,3,433
22060,7946,47,2,673
22061,5555,17,3,169
22062,3398,33,4,239
22063,7937,42,1,208
22064,8193,23,3,616
22065,8071,70,2,873
22066,5712,50,3,527
22067,9432,29,4,41
22068,8064,64,3,522
22069,6660,4,2,198
22070,7879,7,4,749
22071,4466,79,2,569
22072,9753,62,1,61
22073,8585,59,4,998
22074,5899,21,2,169
22075,199,16,4,519
22076,5173,70,4,30
22077,4647,13,4,604
22078,4055,8,1,232
22079,643,97,3,569
22080,6855,61,2,799
22081,8707,3,3,169
22082,9679,46,2,649
22083,3287,62,3,498
22084,3962,23,4,670
22085,7210,8,4,171
22086,5161,20,2,409
22087,7605,30,3,649
22088,5597,75,4,254
22089,9555,54,4,527
22090,6526,20,1,83
22091,2007,2,3,673
22092,4636,98,4,198
22093,2047,17,1,139
22094,2485,15,2,41
22095,8040,65,3,649
22096,7155,69,3,139
22097,6025,98,3,474
22098,1768,69,2,569
22099,5574,72,4,489
22100,2319,68,1,704
22101,6406,43,3,83
22102,8687,12,1,61
22103,8152,100,3,195
22104,9702,94,1,272
22105,2674,83,2,489
22106,4210,22,1,169
22107,1246,92,2,554
22108,8915,94,3,673
22109,472,70,4,777
22110,6171,20,3,634
22111,9722,15,4,422
22112,5965,8,3,735
22113,587,37,3,554
22114,8062,28,3,171
22115,3087,11,1,433
22116,390,70,3,519
22117,6937,27,4,645
22118,4127,42,2,465
22119,8971,75,4,26
22120,975,83,2,232
22121,9072,76,2,749
22122,3927,81,2,30
22123,9285,8,1,604
22124,2671,59,4,426
22125,2142,60,1,451
22126,5116,95,2,165
22127,5930,62,3,217
22128,3686,19,1,603
22129,8442,43,3,673
22130,3891,60,4,239
22131,3523,51,1,910
22132,5748,84,3,389
22133,3474,64,3,735
22134,7254,66,4,749
22135,3571,70,3,433
22136,8220,91,3,422
22137,7170,48,2,210
22138,4553,18,3,763
22139,9665,20,2,527
22140,2852,73,2,616
22141,8254,67,2,297
22142,6172,40,3,645
22143,6432,18,2,139
22144,9402,12,1,450
22145,8774,83,2,511
22146,7319,26,2,428
22147,1916,97,2,290
22148,8662,33,2,821
22149,7839,6,2,446
22150,1043,58,2,217
22151,6152,57,4,735
22152,2368,9,4,614
22153,9944,10,1,998
22154,8745,44,4,569
22155,6005,53,4,465
22156,9395,27,4,217
22157,2557,81,4,928
22158,6324,52,4,217
22159,8264,84,1,471
22160,1283,64,4,554
22161,145,54,1,730
22162,5893,13,1,670
22163,8166,31,3,165
22164,1519,81,1,474
22165,7241,49,1,932
22166,5491,75,4,165
22167,3142,27,1,465
22168,5256,13,2,433
22169,6060,46,1,428
22170,9114,51,1,739
22171,3248,43,4,139
22172,282,100,3,171
22173,2032,79,1,474
22174,8634,86,2,998
22175,3855,89,3,232
22176,7947,19,3,763
22177,4704,29,2,446
22178,5634,87,2,409
22179,9751,83,3,670
22180,8797,67,4,799
22181,2078,19,2,217
22182,2640,13,1,821
22183,3585,97,4,519
22184,3277,88,2,272
22185,9473,38,3,527
22186,3941,35,2,217
22187,2013,33,4,169
22188,7769,45,1,171
22189,8873,57,3,514
22190,258,49,4,813
22191,9226,66,4,422
22192,3672,83,2,634
22193,8370,39,2,474
22194,748,47,4,514
22195,3503,33,1,272
22196,2734,91,2,443
22197,3786,50,3,527
22198,7270,66,4,799
22199,2964,33,4,223
22200,8820,49,1,89
22201,4812,71,4,569
22202,188,10,2,428
22203,7703,28,2,410
22204,6935,89,4,800
22205,7753,95,3,202
22206,830,44,1,428
22207,5252,13,3,837
22208,1757,95,3,83
22209,1179,29,2,540
22210,2013,40,1,777
22211,3396,9,2,165
22212,6466,95,4,67
22213,3385,29,3,569
22214,43,4,2,489
22215,8112,81,4,742
22216,524,81,4,489
22217,4187,19,2,813
22218,4534,48,2,649
22219,3158,67,4,489
22220,7019,97,1,540
22221,9802,42,1,514
22222,2997,82,2,413
22223,8480,85,1,41
22224,4308,58,3,26
22225,7837,88,1,208
22226,4315,59,3,451
22227,346,16,3,208
22228,9227,95,4,53
22229,4716,60,1,30
22230,8774,67,1,910
22231,9389,17,2,498
22232,3262,64,4,95
22233,2743,33,4,616
22234,3494,71,1,739
22235,6110,22,2,540
22236,861,7,3,998
22237,6923,97,1,409
22238,4008,5,2,290
22239,1880,13,2,139
22240,4265,94,2,422
22241,901,10,2,670
22242,900,14,3,673
22243,3291,71,4,569
22244,7914,31,4,673
22245,7108,4,4,152
22246,2549,48,3,451
22247,4245,63,3,837
22248,2315,4,4,217
22249,8206,78,3,91
22250,1274,79,3,217
22251,420,57,2,489
22252,5517,35,4,422
22253,5397,98,1,83
22254,8137,14,2,777
22255,3425,77,1,426
22256,3180,24,3,152
22257,2999,23,1,217
22258,7249,53,1,604
22259,8389,80,3,171
22260,8524,99,4,489
22261,2841,27,2,481
22262,606,98,1,649
22263,1328,85,3,389
22264,2011,8,1,297
22265,5457,33,2,232
22266,3038,92,2,670
22267,4939,91,4,446
22268,4937,17,3,489
22269,4754,58,3,670
22270,9729,62,4,673
22271,582,78,4,171
22272,7394,30,2,165
22273,1669,46,2,742
22274,515,17,3,53
22275,8794,67,1,208
22276,7013,57,4,954
22277,1478,6,3,89
22278,3851,56,3,389
22279,1867,89,2,873
22280,8043,70,3,413
22281,1320,100,4,954
22282,4198,100,2,427
22283,3136,50,1,540
22284,1616,67,2,928
22285,2772,35,2,422
22286,2132,19,4,91
22287,2522,75,1,53
22288,6458,15,2,799
22289,7912,37,2,928
22290,4586,96,3,30
22291,2713,31,4,730
22292,5406,55,3,409
22293,9896,86,3,254
22294,8729,71,1,443
22295,8557,1,3,514
22296,4771,96,3,239
22297,2331,54,4,106
22298,4092,85,3,426
22299,5694,34,3,649
22300,6864,72,2,604
22301,413,27,4,198
22302,355,43,3,527
22303,2197,87,1,498
22304,8361,16,1,837
22305,6559,78,3,446
22306,4243,25,4,239
22307,9708,69,2,297
22308,5024,3,1,649
22309,5124,68,3,511
22310,8296,75,1,198
22311,1072,72,4,730
22312,7037,59,4,893
22313,6321,97,2,624
22314,2164,61,1,290
22315,4542,86,3,451
22316,1483,15,1,821
22317,3469,61,3,171
22318,1843,12,4,502
22319,4509,63,4,489
22320,5411,24,2,195
22321,9306,71,3,198
22322,371,24,1,614
22323,9447,78,4,61
22324,9579,62,3,171
22325,9769,13,2,514
22326,6895,10,3,223
22327,7871,65,3,928
22328,1912,5,1,730
22329,1650,98,4,290
22330,5611,47,2,514
22331,5098,8,3,670
22332,9952,51,1,980
22333,6635,78,4,739
22334,8343,37,2,645
22335,8230,81,4,223
22336,9247,43,3,443
22337,3707,86,4,195
22338,899,57,4,426
22339,3152,44,4,61
22340,883,65,4,41
22341,8848,49,2,519
22342,5700,39,2,89
22343,3254,76,4,83
22344,9436,30,4,763
22345,4906,93,3,616
22346,2174,80,1,106
22347,9747,66,1,106
22348,6745,51,1,670
22349,595,79,3,540
22350,5438,46,2,481
22351,6874,8,1,202
22352,9631,6,1,645
22353,8913,59,2,821
22354,821,5,3,195
22355,9997,78,3,777
22356,9787,68,3,83
22357,12,3,3,813
22358,6232,32,1,980
22359,6242,88,1,954
22360,408,62,4,511
22361,6058,88,4,873
22362,9609,30,2,389
22363,5808,49,2,239
22364,4164,12,4,169
22365,8112,89,2,471
22366,3737,50,1,954
22367,2839,82,3,254
22368,8537,18,1,821
22369,4797,93,3,481
22370,6264,47,3,409
22371,2923,63,2,165
22372,4678,44,4,569
22373,3388,21,4,604
22374,3933,48,2,95
22375,3905,66,3,239
22376,1494,32,1,272
22377,7791,94,1,422
22378,5335,45,2,749
22379,474,51,4,95
22380,6670,53,2,800
22381,6948,28,3,649
22382,7423,89,4,217
22383,1280,62,4,152
22384,844,29,3,198
22385,3599,61,3,106
22386,4913,8,2,704
22387,5968,46,4,450
22388,8136,31,3,30
22389,5292,66,3,670
22390,8178,62,4,800
22391,4942,18,4,26
22392,575,55,3,519
22393,8472,85,1,232
22394,768,37,3,998
22395,3586,86,2,932
22396,4690,30,3,554
22397,7044,83,1,171
22398,8796,21,3,502
22399,2777,78,2,616
22400,6568,13,2,489
22401,1517,99,3,821
22402,7741,19,2,960
22403,9719,4,1,474
22404,6253,21,4,389
22405,9683,24,2,799
22406,5572,45,4,474
22407,6616,13,2,540
22408,8237,22,4,364
22409,3467,87,3,446
22410,5592,49,2,474
22411,5371,48,2,763
22412,8103,17,1,624
22413,3195,20,1,502
22414,9735,32,3,569
22415,1507,50,3,960
22416,9880,62,4,290
22417,2371,15,3,471
22418,6401,42,4,169
22419,2420,11,1,980
22420,9646,37,1,426
22421,1323,68,1,527
22422,2639,38,2,893
22423,2635,81,2,928
22424,6654,61,4,704
22425,1000,61,4,569
22426,6589,93,2,502
22427,6112,15,4,41
22428,6182,28,4,800
22429,9876,87,1,290
22430,6496,67,2,980
22431,2504,21,3,409
22432,3893,29,1,704
22433,7735,61,2,451
22434,7086,16,4,670
22435,6756,43,3,195
22436,6530,24,3,932
22437,8688,96,1,569
22438,500,31,2,800
22439,5586,98,4,928
22440,4440,85,1,171
22441,3319,13,3,433
22442,2488,25,3,614
22443,924,6,3,742
22444,4040,86,3,171
22445,1023,79,3,171
22446,4672,43,2,998
22447,2351,82,2,443
22448,4591,95,4,195
22449,9009,51,3,83
22450,557,75,4,604
22451,4154,89,4,673
22452,9598,41,2,489
22453,8816,89,1,471
22454,5379,82,2,152
22455,3674,35,1,427
22456,3314,44,1,413
22457,8458,14,1,835
22458,6410,56,1,165
22459,7537,84,2,670
22460,2362,58,1,614
22461,7412,43,3,960
22462,7461,59,2,290
22463,3968,55,1,210
22464,5922,37,4,171
22465,9098,34,3,893
22466,3150,46,2,540
22467,6652,48,4,61
22468,3389,90,2,910
22469,7271,40,3,451
22470,6730,20,1,217
22471,8221,42,4,471
22472,9906,72,3,426
22473,9580,64,1,61
22474,7417,23,1,67
22475,2820,51,3,208
22476,8942,99,1,954
22477,8873,12,1,171
22478,5142,51,2,202
22479,4618,3,1,41
22480,2604,7,1,519
22481,1178,37,3,511
22482,3554,20,4,451
22483,6136,88,2,800
22484,8483,58,1,41
22485,214,89,3,954
22486,7654,19,1,465
22487,8849,27,2,198
22488,3484,77,3,634
22489,1872,86,2,67
22490,5399,36,4,223
22491,735,60,4,30
22492,3982,23,4,540
22493,982,84,1,498
22494,462,30,2,799
22495,4213,83,2,511
22496,1607,91,3,604
22497,2857,39,1,519
22498,5209,66,3,670
22499,2903,34,3,837
22500,3531,9,4,217
22501,5825,85,1,389
22502,6124,84,1,928
22503,2023,72,4,670
22504,1856,50,2,873
22505,1019,85,1,616
22506,9694,80,2,604
22507,9695,1,1,30
22508,5813,2,4,569
22509,3594,69,2,67
22510,5171,35,4,364
22511,3265,74,4,616
22512,2760,45,2,735
22513,103,10,2,932
22514,1674,63,1,446
22515,1880,26,4,634
22516,9452,79,2,603
22517,8531,3,3,634
22518,3017,79,4,30
22519,5088,46,4,195
22520,7891,39,3,893
22521,5917,80,3,89
22522,7440,50,2,53
22523,3303,60,1,614
22524,1964,87,2,413
22525,3523,19,2,614
22526,9925,10,1,67
22527,5905,4,4,954
22528,5674,97,2,61
22529,2720,39,2,835
22530,5094,77,3,217
22531,7087,75,3,519
22532,6156,43,1,519
22533,4694,72,2,389
22534,1653,93,3,169
22535,1728,98,3,91
22536,2378,37,4,837
22537,2404,85,3,645
22538,4572,18,1,61
22539,8156,29,3,730
22540,3528,94,4,67
22541,8724,46,2,41
22542,8727,50,2,239
22543,2491,17,2,208
22544,1379,23,3,569
22545,2419,6,1,474
22546,46,91,2,522
22547,22,35,1,272
22548,2149,37,4,522
22549,8678,89,3,443
22550,3113,49,1,169
22551,3594,3,3,106
22552,357,40,1,202
22553,9842,60,1,704
22554,2090,35,3,569
22555,3211,40,4,837
22556,1489,59,1,763
22557,4095,4,2,106
22558,3655,41,4,954
22559,1643,55,1,749
22560,765,5,3,777
22561,1761,65,1,364
22562,46,31,4,433
22563,1413,60,2,735
22564,9808,43,4,616
22565,3342,9,4,998
22566,8226,91,4,813
22567,3000,58,1,614
22568,6361,16,1,799
22569,3926,70,1,704
22570,1919,88,3,554
22571,9656,89,3,960
22572,269,34,3,649
22573,6378,35,4,83
22574,8162,85,3,498
22575,7765,96,2,954
22576,2909,77,4,730
22577,201,38,4,873
22578,6760,50,1,451
22579,5974,94,2,954
22580,1069,12,3,95
22581,5791,97,2,428
22582,1478,30,3,451
22583,558,44,1,41
22584,6402,87,3,152
22585,6780,89,2,443
22586,5260,94,3,519
22587,5171,96,2,30
22588,4947,94,3,232
22589,7956,92,3,471
22590,2991,2,2,673
22591,6373,74,3,450
22592,9441,100,3,364
22593,5946,9,2,498
22594,406,71,2,422
22595,2733,12,4,91
22596,5423,34,3,569
22597,6498,79,2,67
22598,1437,49,2,83
22599,5161,51,2,446
22600,274,12,4,540
22601,8288,6,4,730
22602,4873,26,4,998
22603,8116,69,3,428
22604,4763,49,2,410
22605,1818,51,3,83
22606,3321,74,1,364
22607,2500,85,4,742
22608,2228,92,3,106
22609,5738,41,1,502
22610,362,11,1,139
22611,2384,47,1,217
22612,7571,14,3,152
22613,8602,16,1,83
22614,5435,44,1,540
22615,3588,58,3,426
22616,3902,21,2,527
22617,2268,14,2,614
22618,5096,76,3,254
22619,5817,26,1,202
22620,497,73,4,409
22621,6332,3,4,223
22622,9580,88,2,95
22623,4709,49,4,511
22624,9371,41,3,777
22625,2358,19,4,465
22626,4695,12,1,893
22627,6122,55,1,569
22628,7329,2,4,210
22629,2234,28,2,67
22630,9254,42,2,413
22631,8944,65,1,210
22632,9760,29,3,735
22633,7227,3,3,208
22634,908,87,4,422
22635,2660,8,1,763
22636,2927,78,2,217
22637,8095,28,3,195
22638,4749,42,3,254
22639,8539,85,2,290
22640,6903,3,2,389
22641,5189,60,4,749
22642,8682,51,2,835
22643,1514,78,4,616
22644,8768,19,4,451
22645,9370,4,3,569
22646,7891,87,4,645
22647,502,7,1,446
22648,8087,41,4,489
22649,4332,16,3,799
22650,6338,65,4,873
22651,2307,53,3,837
22652,484,55,1,980
22653,5269,20,1,171
22654,430,90,3,673
22655,1191,4,1,450
22656,846,37,1,673
22657,4909,82,4,152
22658,5734,81,3,471
22659,8254,22,2,481
22660,6653,44,4,427
22661,2833,98,2,91
22662,8360,61,2,670
22663,8423,72,3,95
22664,6766,46,3,290
22665,9251,26,1,614
22666,8914,3,3,540
22667,6841,89,1,198
22668,4309,55,2,519
22669,6655,37,2,742
22670,5999,47,4,763
22671,2227,48,1,208
22672,9934,36,3,95
22673,1049,15,4,422
22674,768,7,4,604
22675,2199,31,3,208
22676,9297,61,4,749
22677,4923,46,2,217
22678,3564,15,3,272
22679,5008,13,4,514
22680,9695,22,4,217
22681,307,50,2,61
22682,2669,52,2,198
22683,8631,56,4,422
22684,2426,44,1,928
22685,3057,87,4,171
22686,5054,67,4,364
22687,8130,20,1,673
22688,8473,83,4,474
22689,1210,46,4,514
22690,6208,48,2,254
22691,2802,30,2,446
22692,4915,42,1,165
22693,3391,96,4,777
22694,4760,41,2,106
22695,8736,30,3,171
22696,5794,24,2,26
22697,4061,12,4,169
22698,9268,44,4,202
22699,6399,53,2,152
22700,6182,17,3,502
22701,7950,73,2,837
22702,4981,79,2,26
22703,2248,25,3,30
22704,264,12,3,540
22705,746,78,2,364
22706,5067,84,3,410
22707,6315,46,1,489
22708,499,49,2,91
22709,7991,45,2,232
22710,8653,37,2,704
22711,2459,27,1,749
22712,3932,30,4,152
22713,4675,25,2,413
22714,1168,92,3,932
22715,6585,81,1,446
22716,2110,26,1,389
22717,5865,71,1,763
22718,8917,47,1,433
22719,1170,39,1,960
22720,4754,84,2,835
22721,4878,8,3,670
22722,2545,28,2,800
22723,5702,15,1,471
22724,3074,81,1,169
22725,3834,91,3,522
22726,451,26,1,364
22727,1274,53,1,106
22728,1469,15,3,41
22729,1704,55,1,83
22730,8094,13,1,873
22731,1033,20,1,960
22732,854,81,4,489
22733,7469,89,1,569
22734,4650,85,3,489
22735,4220,8,4,198
22736,693,17,2,670
22737,7838,100,4,645
22738,1326,34,2,409
22739,6491,48,4,645
22740,6095,10,3,106
22741,9276,95,3,202
22742,3705,78,1,474
22743,2615,75,1,742
22744,3382,75,2,932
22745,7070,29,3,928
22746,1871,16,1,634
22747,2303,19,2,821
22748,4154,86,3,297
22749,6969,24,3,837
22750,2155,43,4,624
22751,4701,56,2,422
22752,3023,39,3,624
22753,5940,9,4,522
22754,7475,93,4,217
22755,5725,48,3,451
22756,6670,33,3,554
22757,7576,42,3,527
22758,934,91,3,413
22759,9474,92,1,426
22760,4387,34,1,527
22761,732,45,4,704
22762,3752,36,1,489
22763,2202,32,4,30
22764,1167,82,3,749
22765,6507,26,4,217
22766,6871,80,2,89
22767,3829,96,2,616
22768,3580,33,2,910
22769,4506,88,4,61
22770,800,43,2,389
22771,3423,6,1,410
22772,6762,52,4,202
22773,8140,60,1,239
22774,6896,78,4,489
22775,5439,84,1,735
22776,4957,90,3,928
22777,387,78,3,61
22778,8957,59,3,704
22779,3984,44,3,540
22780,3391,24,3,670
22781,2826,71,3,195
22782,5134,67,2,389
22783,8371,40,4,232
22784,1637,90,1,139
22785,6257,20,4,239
22786,3166,25,1,777
22787,7399,94,1,446
22788,9668,32,1,649
22789,1519,71,1,800
22790,9022,52,3,474
22791,9592,85,4,451
22792,2366,21,3,670
22793,8983,49,2,232
22794,5666,23,3,152
22795,8907,64,2,554
22796,9495,12,1,998
22797,7662,68,4,67
22798,1459,83,1,670
22799,1130,5,1,232
22800,4776,65,4,749
22801,4983,95,3,169
22802,9416,64,2,932
22803,5513,43,1,604
22804,2062,48,2,217
22805,3823,2,1,409
22806,9968,66,3,41
22807,4922,75,1,451
22808,2806,73,3,389
22809,4067,67,3,519
22810,1826,33,1,735
22811,5768,23,3,171
22812,7703,82,2,749
22813,8608,62,4,624
22814,3878,74,4,443
22815,2428,59,3,428
22816,6379,95,2,704
22817,3950,80,3,428
22818,3995,27,3,152
22819,7860,68,4,634
22820,5277,43,3,514
22821,3725,54,3,645
22822,2421,65,1,426
22823,6373,46,4,670
22824,8613,12,3,511
22825,8621,55,4,502
22826,9320,58,3,481
22827,4002,9,3,474
22828,5282,93,2,152
22829,2422,46,1,223
22830,2715,37,2,91
22831,80,65,1,171
22832,9898,83,1,53
22833,794,77,2,735
22834,5437,64,2,498
22835,4514,73,4,169
22836,4555,22,2,89
22837,487,25,3,297
22838,2713,9,1,616
22839,7833,35,4,634
22840,4801,53,2,498
22841,4050,46,4,254
22842,8425,46,1,540
22843,9509,63,2,465
22844,7437,57,3,835
22845,5714,73,2,152
22846,9804,7,3,89
22847,1098,81,3,873
22848,6555,76,2,821
22849,5654,73,1,730
22850,9835,6,4,198
22851,9921,88,1,498
22852,7154,19,4,165
22853,2603,55,3,83
22854,3755,64,1,540
22855,8971,81,3,540
22856,6782,78,2,569
22857,2902,65,3,446
22858,7261,56,4,426
22859,3106,82,1,799
22860,2026,94,1,89
22861,1603,88,1,730
22862,6367,80,2,928
22863,761,18,4,91
22864,4045,11,1,210
22865,4922,64,2,272
22866,2827,34,3,730
22867,2670,38,2,800
22868,7013,66,2,389
22869,3942,36,4,624
22870,9679,27,4,502
22871,9206,8,4,139
22872,4126,80,2,195
22873,4093,79,3,813
22874,5215,1,4,389
22875,8553,90,3,91
22876,4037,95,3,928
22877,403,100,2,428
22878,9777,67,2,800
22879,9442,65,2,614
22880,8305,4,1,210
22881,6394,10,4,443
22882,4030,97,1,451
22883,5565,71,3,519
22884,3993,79,4,53
22885,4558,73,3,799
22886,2590,69,4,232
22887,4167,33,2,26
22888,1274,42,1,450
22889,1218,29,4,928
22890,1315,63,1,443
22891,5678,25,1,169
22892,9980,19,1,511
22893,5566,81,1,272
22894,5152,29,4,527
22895,401,85,4,749
22896,5619,79,4,198
22897,4019,90,2,427
22898,8789,3,4,428
22899,9011,30,3,502
22900,5473,81,2,489
22901,5305,6,1,91
22902,4608,77,4,514
22903,5345,71,3,739
22904,983,41,1,998
22905,6791,80,4,26
22906,6536,5,3,422
22907,570,81,1,446
22908,7920,65,4,511
22909,2646,73,2,932
22910,5147,50,1,91
22911,7402,77,3,41
22912,2157,92,3,735
22913,3492,21,4,61
22914,6163,71,3,195
22915,4221,69,1,998
22916,7608,56,1,198
22917,3654,72,2,554
22918,6480,23,1,106
22919,4632,33,4,474
22920,4862,65,1,749
22921,5272,94,3,202
22922,7847,24,4,139
22923,8877,87,4,202
22924,8803,21,3,673
22925,9458,77,1,30
22926,1187,98,3,202
22927,2196,41,1,763
22928,9508,87,1,821
22929,4043,85,1,603
22930,3731,22,1,446
22931,6824,46,1,171
22932,345,29,1,489
22933,1394,53,4,451
22934,22,23,3,409
22935,9409,22,4,41
22936,8148,98,2,239
22937,7161,8,2,428
22938,1791,88,3,427
22939,8177,44,4,195
22940,4835,9,2,202
22941,9880,31,4,763
22942,3367,11,2,428
22943,2135,49,1,433
22944,3247,95,3,232
22945,713,52,4,511
22946,6763,54,4,569
22947,7631,67,4,821
22948,5680,25,2,821
22949,7149,77,3,41
22950,5609,80,1,910
22951,6126,44,2,800
22952,8598,22,2,800
22953,7609,13,4,893
22954,6994,19,2,474
22955,7586,58,1,481
22956,3607,61,3,53
22957,3082,92,2,502
22958,3892,21,2,519
22959,4408,26,4,739
22960,8087,41,2,634
22961,8330,42,3,489
22962,7197,51,1,106
22963,1065,81,2,202
22964,5932,61,1,928
22965,5149,7,2,409
22966,2676,90,4,835
22967,4146,57,2,389
22968,4593,58,4,670
22969,9236,24,3,95
22970,4799,17,4,198
22971,4104,58,3,730
22972,1753,64,3,53
22973,1124,14,1,554
22974,1324,4,2,471
22975,4880,80,4,511
22976,1093,20,3,837
22977,3453,33,2,422
22978,6797,49,3,41
22979,5960,18,4,645
22980,2433,28,4,41
22981,6676,82,4,763
22982,8857,53,2,223
22983,1397,12,2,53
22984,8024,84,4,232
22985,1465,69,4,422
22986,8117,58,4,450
22987,5212,36,1,800
22988,6718,63,2,446
22989,7732,64,2,998
22990,7879,11,2,522
