OrderID,CustomerID,OrderDate,TotalAmount
7790,8542,2023-11-21 13:00:00,769
7791,5676,2023-11-21 14:00:00,972
7792,7892,2023-11-21 15:00:00,4632
7793,1479,2023-11-21 16:00:00,4142
7794,1821,2023-11-21 17:00:00,4199
7795,9434,2023-11-21 18:00:00,2615
7796,3931,2023-11-21 19:00:00,93
7797,5366,2023-11-21 20:00:00,4605
7798,9068,2023-11-21 21:00:00,3546
7799,6604,2023-11-21 22:00:00,3339
7800,9734,2023-11-21 23:00:00,2079
7801,5787,2023-11-22 00:00:00,3658
7802,3702,2023-11-22 01:00:00,1379
7803,9012,2023-11-22 02:00:00,1297
7804,3910,2023-11-22 03:00:00,2738
7805,8401,2023-11-22 04:00:00,4718
7806,1885,2023-11-22 05:00:00,1021
7807,4503,2023-11-22 06:00:00,4947
7808,2129,2023-11-22 07:00:00,1147
7809,7498,2023-11-22 08:00:00,622
7810,8299,2023-11-22 09:00:00,4908
7811,4030,2023-11-22 10:00:00,1915
7812,1426,2023-11-22 11:00:00,4183
7813,4606,2023-11-22 12:00:00,1544
7814,9310,2023-11-22 13:00:00,1726
7815,2130,2023-11-22 14:00:00,1186
7816,4057,2023-11-22 15:00:00,1952
7817,241,2023-11-22 16:00:00,1780
7818,8357,2023-11-22 17:00:00,4312
7819,1497,2023-11-22 18:00:00,684
7820,304,2023-11-22 19:00:00,3756
7821,4775,2023-11-22 20:00:00,4127
7822,912,2023-11-22 21:00:00,982
7823,5094,2023-11-22 22:00:00,1072
7824,6048,2023-11-22 23:00:00,1008
7825,2762,2023-11-23 00:00:00,107
7826,606,2023-11-23 01:00:00,4971
7827,1039,2023-11-23 02:00:00,492
7828,407,2023-11-23 03:00:00,4226
7829,1072,2023-11-23 04:00:00,2488
7830,7831,2023-11-23 05:00:00,4894
7831,4210,2023-11-23 06:00:00,3515
7832,6599,2023-11-23 07:00:00,266
7833,4622,2023-11-23 08:00:00,2898
7834,6089,2023-11-23 09:00:00,2089
7835,4444,2023-11-23 10:00:00,4514
7836,1453,2023-11-23 11:00:00,3996
7837,2454,2023-11-23 12:00:00,1541
7838,5500,2023-11-23 13:00:00,345
7839,5181,2023-11-23 14:00:00,621
7840,6674,2023-11-23 15:00:00,4761
7841,2988,2023-11-23 16:00:00,4467
7842,2790,2023-11-23 17:00:00,830
7843,201,2023-11-23 18:00:00,423
7844,7826,2023-11-23 19:00:00,4709
7845,6201,2023-11-23 20:00:00,2294
7846,8975,2023-11-23 21:00:00,2247
7847,2761,2023-11-23 22:00:00,3037
7848,5226,2023-11-23 23:00:00,1458
7849,4922,2023-11-24 00:00:00,2903
7850,3714,2023-11-24 01:00:00,3404
7851,5653,2023-11-24 02:00:00,683
7852,9131,2023-11-24 03:00:00,2004
7853,3117,2023-11-24 04:00:00,173
7854,3618,2023-11-24 05:00:00,3908
7855,5191,2023-11-24 06:00:00,752
7856,8956,2023-11-24 07:00:00,825
7857,2895,2023-11-24 08:00:00,3127
7858,9447,2023-11-24 09:00:00,4237
7859,4620,2023-11-24 10:00:00,201
7860,7291,2023-11-24 11:00:00,3699
7861,9991,2023-11-24 12:00:00,4088
7862,5189,2023-11-24 13:00:00,3195
7863,4967,2023-11-24 14:00:00,3173
7864,9462,2023-11-24 15:00:00,1723
7865,7541,2023-11-24 16:00:00,357
7866,4194,2023-11-24 17:00:00,3355
7867,5442,2023-11-24 18:00:00,4346
7868,8905,2023-11-24 19:00:00,4894
7869,8866,2023-11-24 20:00:00,3318
7870,4605,2023-11-24 21:00:00,747
7871,9134,2023-11-24 22:00:00,3591
7872,943,2023-11-24 23:00:00,3040
7873,4472,2023-11-25 00:00:00,4978
7874,3744,2023-11-25 01:00:00,2957
7875,6284,2023-11-25 02:00:00,4043
7876,3837,2023-11-25 03:00:00,2033
7877,2429,2023-11-25 04:00:00,4016
7878,9382,2023-11-25 05:00:00,1853
7879,3625,2023-11-25 06:00:00,4118
7880,9445,2023-11-25 07:00:00,1519
7881,7392,2023-11-25 08:00:00,3421
7882,7928,2023-11-25 09:00:00,3957
7883,1910,2023-11-25 10:00:00,927
7884,2675,2023-11-25 11:00:00,2247
7885,3325,2023-11-25 12:00:00,4240
7886,5834,2023-11-25 13:00:00,2064
7887,2603,2023-11-25 14:00:00,2713
7888,5798,2023-11-25 15:00:00,2030
7889,155,2023-11-25 16:00:00,3938
7890,2675,2023-11-25 17:00:00,2269
7891,4504,2023-11-25 18:00:00,683
7892,1528,2023-11-25 19:00:00,347
7893,626,2023-11-25 20:00:00,868
7894,686,2023-11-25 21:00:00,4704
7895,9658,2023-11-25 22:00:00,284
7896,5210,2023-11-25 23:00:00,1486
7897,870,2023-11-26 00:00:00,273
7898,3078,2023-11-26 01:00:00,1113
7899,905,2023-11-26 02:00:00,4080
7900,2023,2023-11-26 03:00:00,3433
7901,1243,2023-11-26 04:00:00,1256
7902,2712,2023-11-26 05:00:00,1828
7903,1295,2023-11-26 06:00:00,629
7904,5938,2023-11-26 07:00:00,2029
7905,9056,2023-11-26 08:00:00,2053
7906,1557,2023-11-26 09:00:00,3214
7907,2303,2023-11-26 10:00:00,569
7908,737,2023-11-26 11:00:00,1238
7909,779,2023-11-26 12:00:00,2337
7910,5526,2023-11-26 13:00:00,1533
7911,5834,2023-11-26 14:00:00,4893
7912,7526,2023-11-26 15:00:00,4314
7913,9607,2023-11-26 16:00:00,2209
7914,4785,2023-11-26 17:00:00,1284
7915,8036,2023-11-26 18:00:00,3217
7916,4737,2023-11-26 19:00:00,1309
7917,8001,2023-11-26 20:00:00,374
7918,6591,2023-11-26 21:00:00,2884
7919,6795,2023-11-26 22:00:00,4049
7920,4733,2023-11-26 23:00:00,2243
7921,522,2023-11-27 00:00:00,4502
7922,5698,2023-11-27 01:00:00,3138
7923,2848,2023-11-27 02:00:00,2860
7924,4112,2023-11-27 03:00:00,3738
7925,6395,2023-11-27 04:00:00,1888
7926,8423,2023-11-27 05:00:00,4748
7927,7421,2023-11-27 06:00:00,186
7928,8120,2023-11-27 07:00:00,3646
7929,6750,2023-11-27 08:00:00,4912
7930,519,2023-11-27 09:00:00,1146
7931,8676,2023-11-27 10:00:00,105
7932,3852,2023-11-27 11:00:00,3797
7933,6856,2023-11-27 12:00:00,3817
7934,5005,2023-11-27 13:00:00,3592
7935,5545,2023-11-27 14:00:00,2734
7936,9226,2023-11-27 15:00:00,2070
7937,8958,2023-11-27 16:00:00,2891
7938,3361,2023-11-27 17:00:00,2946
7939,6053,2023-11-27 18:00:00,1067
7940,6759,2023-11-27 19:00:00,1863
7941,988,2023-11-27 20:00:00,3033
7942,8208,2023-11-27 21:00:00,1261
7943,7496,2023-11-27 22:00:00,4611
7944,7093,2023-11-27 23:00:00,2750
7945,9763,2023-11-28 00:00:00,2929
7946,4428,2023-11-28 01:00:00,609
7947,79,2023-11-28 02:00:00,4024
7948,1819,2023-11-28 03:00:00,3193
7949,9237,2023-11-28 04:00:00,49
7950,9804,2023-11-28 05:00:00,3874
7951,432,2023-11-28 06:00:00,743
7952,8805,2023-11-28 07:00:00,4268
7953,4351,2023-11-28 08:00:00,4793
7954,8464,2023-11-28 09:00:00,2110
7955,4432,2023-11-28 10:00:00,1595
7956,8950,2023-11-28 11:00:00,2510
7957,4304,2023-11-28 12:00:00,2218
7958,8306,2023-11-28 13:00:00,3581
7959,5152,2023-11-28 14:00:00,4065
7960,5017,2023-11-28 15:00:00,1146
7961,1963,2023-11-28 16:00:00,3984
7962,3066,2023-11-28 17:00:00,3941
7963,3949,2023-11-28 18:00:00,1596
7964,7672,2023-11-28 19:00:00,3299
7965,9026,2023-11-28 20:00:00,1437
7966,7107,2023-11-28 21:00:00,4223
7967,929,2023-11-28 22:00:00,3425
7968,5423,2023-11-28 23:00:00,1551
7969,2916,2023-11-29 00:00:00,4748
7970,9536,2023-11-29 01:00:00,1853
7971,5388,2023-11-29 02:00:00,4712
7972,9390,2023-11-29 03:00:00,4541
7973,198,2023-11-29 04:00:00,3669
7974,9049,2023-11-29 05:00:00,3673
7975,4398,2023-11-29 06:00:00,774
7976,4501,2023-11-29 07:00:00,3821
7977,6866,2023-11-29 08:00:00,3470
7978,9186,2023-11-29 09:00:00,2551
7979,846,2023-11-29 10:00:00,4194
7980,6291,2023-11-29 11:00:00,1285
7981,1748,2023-11-29 12:00:00,295
7982,5508,2023-11-29 13:00:00,2061
7983,4966,2023-11-29 14:00:00,3932
7984,9760,2023-11-29 15:00:00,197
7985,346,2023-11-29 16:00:00,690
7986,156,2023-11-29 17:00:00,831
7987,5562,2023-11-29 18:00:00,3067
7988,7370,2023-11-29 19:00:00,1586
7989,5033,2023-11-29 20:00:00,3055
7990,8334,2023-11-29 21:00:00,350
7991,104,2023-11-29 22:00:00,3575
7992,1239,2023-11-29 23:00:00,3607
7993,7477,2023-11-30 00:00:00,1925
7994,4204,2023-11-30 01:00:00,193
7995,3532,2023-11-30 02:00:00,1865
7996,3876,2023-11-30 03:00:00,111
7997,8116,2023-11-30 04:00:00,2577
7998,1253,2023-11-30 05:00:00,2668
7999,7080,2023-11-30 06:00:00,618
8000,7110,2023-11-30 07:00:00,4529
8001,8400,2023-11-30 08:00:00,2204
8002,5641,2023-11-30 09:00:00,2745
8003,1763,2023-11-30 10:00:00,4204
8004,8910,2023-11-30 11:00:00,1086
8005,1429,2023-11-30 12:00:00,363
8006,4277,2023-11-30 13:00:00,2363
8007,8006,2023-11-30 14:00:00,4456
8008,641,2023-11-30 15:00:00,2698
8009,1823,2023-11-30 16:00:00,1361
8010,5805,2023-11-30 17:00:00,54
8011,3049,2023-11-30 18:00:00,4286
8012,3228,2023-11-30 19:00:00,3614
8013,1920,2023-11-30 20:00:00,4501
8014,9603,2023-11-30 21:00:00,4450
8015,8663,2023-11-30 22:00:00,4194
8016,5800,2023-11-30 23:00:00,4608
8017,4100,2023-12-01 00:00:00,4270
8018,6138,2023-12-01 01:00:00,3876
8019,6342,2023-12-01 02:00:00,2133
8020,7564,2023-12-01 03:00:00,1787
8021,9594,2023-12-01 04:00:00,1408
8022,9690,2023-12-01 05:00:00,219
8023,9913,2023-12-01 06:00:00,531
8024,579,2023-12-01 07:00:00,2752
8025,5005,2023-12-01 08:00:00,2762
8026,2601,2023-12-01 09:00:00,1083
8027,8935,2023-12-01 10:00:00,2791
8028,5783,2023-12-01 11:00:00,2899
8029,4271,2023-12-01 12:00:00,3490
8030,2031,2023-12-01 13:00:00,2493
8031,5860,2023-12-01 14:00:00,2188
8032,3108,2023-12-01 15:00:00,2483
8033,7182,2023-12-01 16:00:00,4401
8034,2229,2023-12-01 17:00:00,3029
8035,3265,2023-12-01 18:00:00,424
8036,1735,2023-12-01 19:00:00,4603
8037,4944,2023-12-01 20:00:00,1143
8038,5024,2023-12-01 21:00:00,2812
8039,4110,2023-12-01 22:00:00,1045
8040,9647,2023-12-01 23:00:00,1552
8041,2127,2023-12-02 00:00:00,547
8042,3956,2023-12-02 01:00:00,2800
8043,8193,2023-12-02 02:00:00,3354
8044,5084,2023-12-02 03:00:00,2466
8045,6931,2023-12-02 04:00:00,266
8046,8839,2023-12-02 05:00:00,2008
8047,6610,2023-12-02 06:00:00,647
8048,7679,2023-12-02 07:00:00,2136
8049,708,2023-12-02 08:00:00,4512
8050,8795,2023-12-02 09:00:00,627
8051,2832,2023-12-02 10:00:00,2213
8052,3662,2023-12-02 11:00:00,2453
8053,4110,2023-12-02 12:00:00,317
8054,2091,2023-12-02 13:00:00,3592
8055,1099,2023-12-02 14:00:00,3313
8056,1951,2023-12-02 15:00:00,1564
8057,3379,2023-12-02 16:00:00,1502
8058,3825,2023-12-02 17:00:00,4785
8059,2883,2023-12-02 18:00:00,801
8060,6224,2023-12-02 19:00:00,2069
8061,2011,2023-12-02 20:00:00,3704
8062,494,2023-12-02 21:00:00,3227
8063,8114,2023-12-02 22:00:00,3304
8064,1852,2023-12-02 23:00:00,3985
8065,5379,2023-12-03 00:00:00,102
8066,6648,2023-12-03 01:00:00,4470
8067,7496,2023-12-03 02:00:00,1829
8068,4944,2023-12-03 03:00:00,160
8069,4637,2023-12-03 04:00:00,3905
8070,7389,2023-12-03 05:00:00,3017
8071,6751,2023-12-03 06:00:00,3743
8072,4842,2023-12-03 07:00:00,1851
8073,9611,2023-12-03 08:00:00,1977
8074,5792,2023-12-03 09:00:00,4950
8075,8433,2023-12-03 10:00:00,950
8076,2401,2023-12-03 11:00:00,2308
8077,7518,2023-12-03 12:00:00,2691
8078,8286,2023-12-03 13:00:00,1036
8079,3399,2023-12-03 14:00:00,1195
8080,9936,2023-12-03 15:00:00,1040
8081,4011,2023-12-03 16:00:00,3861
8082,4149,2023-12-03 17:00:00,1005
8083,3969,2023-12-03 18:00:00,2973
8084,9661,2023-12-03 19:00:00,4902
8085,2678,2023-12-03 20:00:00,2281
8086,2406,2023-12-03 21:00:00,4216
8087,7647,2023-12-03 22:00:00,1567
8088,1276,2023-12-03 23:00:00,4750
8089,7316,2023-12-04 00:00:00,3200
8090,9262,2023-12-04 01:00:00,206
8091,1142,2023-12-04 02:00:00,3496
8092,1567,2023-12-04 03:00:00,3052
8093,7381,2023-12-04 04:00:00,2950
8094,6298,2023-12-04 05:00:00,66
8095,7615,2023-12-04 06:00:00,2888
8096,9108,2023-12-04 07:00:00,3932
8097,5433,2023-12-04 08:00:00,3057
8098,4537,2023-12-04 09:00:00,3325
8099,5274,2023-12-04 10:00:00,4538
8100,3857,2023-12-04 11:00:00,1633
8101,2905,2023-12-04 12:00:00,2508
8102,5989,2023-12-04 13:00:00,2173
8103,6299,2023-12-04 14:00:00,1720
8104,5657,2023-12-04 15:00:00,1456
8105,9994,2023-12-04 16:00:00,132
8106,3794,2023-12-04 17:00:00,4261
8107,1661,2023-12-04 18:00:00,2711
8108,7853,2023-12-04 19:00:00,3604
8109,6094,2023-12-04 20:00:00,4096
8110,6458,2023-12-04 21:00:00,3856
8111,1619,2023-12-04 22:00:00,2603
8112,594,2023-12-04 23:00:00,2365
8113,2071,2023-12-05 00:00:00,2178
8114,648,2023-12-05 01:00:00,75
8115,1330,2023-12-05 02:00:00,600
8116,1424,2023-12-05 03:00:00,3565
8117,5931,2023-12-05 04:00:00,4645
8118,9073,2023-12-05 05:00:00,3831
8119,7026,2023-12-05 06:00:00,4564
8120,1235,2023-12-05 07:00:00,1956
8121,9810,2023-12-05 08:00:00,1687
8122,5678,2023-12-05 09:00:00,4031
8123,1457,2023-12-05 10:00:00,238
8124,5480,2023-12-05 11:00:00,911
8125,2831,2023-12-05 12:00:00,4446
8126,9265,2023-12-05 13:00:00,3606
8127,3733,2023-12-05 14:00:00,2348
8128,7755,2023-12-05 15:00:00,863
8129,7389,2023-12-05 16:00:00,4127
8130,6880,2023-12-05 17:00:00,1988
8131,7174,2023-12-05 18:00:00,3531
8132,1079,2023-12-05 19:00:00,3857
8133,7183,2023-12-05 20:00:00,1139
8134,4619,2023-12-05 21:00:00,4347
8135,5503,2023-12-05 22:00:00,1821
8136,5496,2023-12-05 23:00:00,1155
8137,4915,2023-12-06 00:00:00,3785
8138,5797,2023-12-06 01:00:00,1899
8139,7353,2023-12-06 02:00:00,1958
8140,88,2023-12-06 03:00:00,3075
8141,5875,2023-12-06 04:00:00,214
8142,4452,2023-12-06 05:00:00,3116
8143,1089,2023-12-06 06:00:00,1049
8144,654,2023-12-06 07:00:00,1524
8145,3110,2023-12-06 08:00:00,884
8146,1398,2023-12-06 09:00:00,2210
8147,4761,2023-12-06 10:00:00,1703
8148,2428,2023-12-06 11:00:00,2238
8149,2085,2023-12-06 12:00:00,509
8150,8931,2023-12-06 13:00:00,2327
8151,3000,2023-12-06 14:00:00,2062
8152,4430,2023-12-06 15:00:00,1561
8153,2467,2023-12-06 16:00:00,4167
8154,881,2023-12-06 17:00:00,4902
8155,7951,2023-12-06 18:00:00,141
8156,6738,2023-12-06 19:00:00,3308
8157,9729,2023-12-06 20:00:00,57
8158,6596,2023-12-06 21:00:00,4199
8159,5037,2023-12-06 22:00:00,1944
8160,8632,2023-12-06 23:00:00,1981
8161,2047,2023-12-07 00:00:00,3856
8162,2195,2023-12-07 01:00:00,4854
8163,9078,2023-12-07 02:00:00,1046
8164,8490,2023-12-07 03:00:00,691
8165,6514,2023-12-07 04:00:00,3383
8166,894,2023-12-07 05:00:00,4145
8167,7401,2023-12-07 06:00:00,647
8168,660,2023-12-07 07:00:00,4111
8169,124,2023-12-07 08:00:00,4208
8170,248,2023-12-07 09:00:00,2285
8171,9678,2023-12-07 10:00:00,3180
8172,1406,2023-12-07 11:00:00,3787
8173,7104,2023-12-07 12:00:00,905
8174,1130,2023-12-07 13:00:00,4813
8175,4774,2023-12-07 14:00:00,994
8176,9666,2023-12-07 15:00:00,408
8177,6714,2023-12-07 16:00:00,2204
8178,2528,2023-12-07 17:00:00,4403
8179,7026,2023-12-07 18:00:00,4734
8180,469,2023-12-07 19:00:00,431
8181,6510,2023-12-07 20:00:00,426
8182,6902,2023-12-07 21:00:00,4715
8183,5022,2023-12-07 22:00:00,2044
8184,1919,2023-12-07 23:00:00,1168
8185,8531,2023-12-08 00:00:00,3288
8186,7464,2023-12-08 01:00:00,2689
8187,3698,2023-12-08 02:00:00,3598
8188,3834,2023-12-08 03:00:00,3139
8189,4451,2023-12-08 04:00:00,1365
8190,5188,2023-12-08 05:00:00,3281
8191,6293,2023-12-08 06:00:00,1777
8192,246,2023-12-08 07:00:00,2763
8193,5796,2023-12-08 08:00:00,4999
8194,9179,2023-12-08 09:00:00,1719
8195,8839,2023-12-08 10:00:00,1562
8196,7037,2023-12-08 11:00:00,4531
8197,8636,2023-12-08 12:00:00,916
8198,5304,2023-12-08 13:00:00,3367
8199,8479,2023-12-08 14:00:00,437
8200,6840,2023-12-08 15:00:00,4678
8201,9041,2023-12-08 16:00:00,2794
8202,9701,2023-12-08 17:00:00,1204
8203,335,2023-12-08 18:00:00,2068
8204,887,2023-12-08 19:00:00,3653
8205,4268,2023-12-08 20:00:00,182
8206,875,2023-12-08 21:00:00,334
8207,2567,2023-12-08 22:00:00,4448
8208,1331,2023-12-08 23:00:00,3700
8209,1774,2023-12-09 00:00:00,544
8210,8092,2023-12-09 01:00:00,2456
8211,3754,2023-12-09 02:00:00,612
8212,4507,2023-12-09 03:00:00,1757
8213,1445,2023-12-09 04:00:00,3342
8214,6631,2023-12-09 05:00:00,750
8215,7974,2023-12-09 06:00:00,4642
8216,4596,2023-12-09 07:00:00,3712
8217,568,2023-12-09 08:00:00,3484
8218,9890,2023-12-09 09:00:00,4239
8219,4765,2023-12-09 10:00:00,3162
8220,6637,2023-12-09 11:00:00,1740
8221,5808,2023-12-09 12:00:00,4819
8222,9293,2023-12-09 13:00:00,3516
8223,46,2023-12-09 14:00:00,928
8224,2807,2023-12-09 15:00:00,2979
8225,9731,2023-12-09 16:00:00,347
8226,2784,2023-12-09 17:00:00,474
8227,7127,2023-12-09 18:00:00,756
8228,761,2023-12-09 19:00:00,1175
8229,6221,2023-12-09 20:00:00,1994
8230,6129,2023-12-09 21:00:00,121
8231,1513,2023-12-09 22:00:00,1901
8232,5351,2023-12-09 23:00:00,4053
8233,661,2023-12-10 00:00:00,828
8234,6251,2023-12-10 01:00:00,4053
8235,698,2023-12-10 02:00:00,1261
8236,7967,2023-12-10 03:00:00,3374
8237,9223,2023-12-10 04:00:00,3682
8238,825,2023-12-10 05:00:00,3752
8239,979,2023-12-10 06:00:00,2435
8240,5462,2023-12-10 07:00:00,4206
8241,9496,2023-12-10 08:00:00,1781
8242,1725,2023-12-10 09:00:00,1412
8243,6221,2023-12-10 10:00:00,2206
8244,6268,2023-12-10 11:00:00,3434
8245,2332,2023-12-10 12:00:00,2181
8246,6989,2023-12-10 13:00:00,2089
8247,3830,2023-12-10 14:00:00,1108
8248,6752,2023-12-10 15:00:00,4575
8249,8749,2023-12-10 16:00:00,3692
8250,9315,2023-12-10 17:00:00,1753
8251,8056,2023-12-10 18:00:00,133
8252,2116,2023-12-10 19:00:00,1924
8253,2126,2023-12-10 20:00:00,1540
8254,3218,2023-12-10 21:00:00,1525
8255,8267,2023-12-10 22:00:00,2607
8256,5971,2023-12-10 23:00:00,940
8257,8706,2023-12-11 00:00:00,3813
8258,6019,2023-12-11 01:00:00,1328
8259,7837,2023-12-11 02:00:00,1089
8260,5882,2023-12-11 03:00:00,4767
8261,7216,2023-12-11 04:00:00,4571
8262,4230,2023-12-11 05:00:00,4507
8263,6971,2023-12-11 06:00:00,3304
8264,3091,2023-12-11 07:00:00,4527
8265,2032,2023-12-11 08:00:00,1202
8266,3407,2023-12-11 09:00:00,930
8267,3991,2023-12-11 10:00:00,1999
8268,8723,2023-12-11 11:00:00,570
8269,8033,2023-12-11 12:00:00,3060
8270,8626,2023-12-11 13:00:00,3562
8271,1630,2023-12-11 14:00:00,1960
8272,3708,2023-12-11 15:00:00,3201
8273,6277,2023-12-11 16:00:00,4891
8274,8259,2023-12-11 17:00:00,462
8275,8860,2023-12-11 18:00:00,1378
8276,150,2023-12-11 19:00:00,2913
8277,1133,2023-12-11 20:00:00,935
8278,7663,2023-12-11 21:00:00,3664
8279,4711,2023-12-11 22:00:00,563
8280,5201,2023-12-11 23:00:00,664
8281,540,2023-12-12 00:00:00,1790
8282,1822,2023-12-12 01:00:00,3898
8283,8667,2023-12-12 02:00:00,3852
8284,2302,2023-12-12 03:00:00,42
8285,2541,2023-12-12 04:00:00,163
8286,2619,2023-12-12 05:00:00,2373
8287,7373,2023-12-12 06:00:00,2559
8288,2850,2023-12-12 07:00:00,4699
8289,7894,2023-12-12 08:00:00,3316
8290,5345,2023-12-12 09:00:00,1091
8291,6574,2023-12-12 10:00:00,2613
8292,5599,2023-12-12 11:00:00,1572
8293,3489,2023-12-12 12:00:00,4356
8294,5493,2023-12-12 13:00:00,3381
8295,3483,2023-12-12 14:00:00,1299
8296,5795,2023-12-12 15:00:00,1990
8297,8442,2023-12-12 16:00:00,2428
8298,559,2023-12-12 17:00:00,2347
8299,9778,2023-12-12 18:00:00,4893
8300,5770,2023-12-12 19:00:00,1048
8301,2332,2023-12-12 20:00:00,4092
8302,6825,2023-12-12 21:00:00,3243
8303,5089,2023-12-12 22:00:00,4097
8304,1725,2023-12-12 23:00:00,2630
8305,1587,2023-12-13 00:00:00,2401
8306,4837,2023-12-13 01:00:00,1687
8307,2793,2023-12-13 02:00:00,155
8308,6589,2023-12-13 03:00:00,4634
8309,417,2023-12-13 04:00:00,3379
8310,6606,2023-12-13 05:00:00,361
8311,804,2023-12-13 06:00:00,3369
8312,2951,2023-12-13 07:00:00,3585
8313,1570,2023-12-13 08:00:00,3821
8314,8490,2023-12-13 09:00:00,304
8315,3233,2023-12-13 10:00:00,983
8316,8974,2023-12-13 11:00:00,1641
8317,3033,2023-12-13 12:00:00,1744
8318,4508,2023-12-13 13:00:00,396
8319,4722,2023-12-13 14:00:00,72
8320,8615,2023-12-13 15:00:00,347
8321,9310,2023-12-13 16:00:00,2408
8322,4639,2023-12-13 17:00:00,658
8323,3972,2023-12-13 18:00:00,3273
8324,7630,2023-12-13 19:00:00,4621
8325,7524,2023-12-13 20:00:00,4983
8326,8728,2023-12-13 21:00:00,4819
8327,2266,2023-12-13 22:00:00,578
8328,9570,2023-12-13 23:00:00,4055
8329,3649,2023-12-14 00:00:00,928
8330,7895,2023-12-14 01:00:00,28
8331,9316,2023-12-14 02:00:00,2591
8332,421,2023-12-14 03:00:00,3104
8333,7474,2023-12-14 04:00:00,296
8334,6573,2023-12-14 05:00:00,1081
8335,315,2023-12-14 06:00:00,1837
8336,6234,2023-12-14 07:00:00,4076
8337,2487,2023-12-14 08:00:00,454
8338,5371,2023-12-14 09:00:00,1287
8339,1601,2023-12-14 10:00:00,859
8340,5356,2023-12-14 11:00:00,4747
8341,2618,2023-12-14 12:00:00,1385
8342,100,2023-12-14 13:00:00,4129
8343,9083,2023-12-14 14:00:00,1178
8344,9004,2023-12-14 15:00:00,1743
8345,9614,2023-12-14 16:00:00,4081
8346,4044,2023-12-14 17:00:00,586
8347,8437,2023-12-14 18:00:00,4917
8348,3453,2023-12-14 19:00:00,146
8349,6306,2023-12-14 20:00:00,3392
8350,1014,2023-12-14 21:00:00,1814
8351,4390,2023-12-14 22:00:00,1887
8352,246,2023-12-14 23:00:00,3703
8353,9400,2023-12-15 00:00:00,3250
8354,3521,2023-12-15 01:00:00,1578
8355,3240,2023-12-15 02:00:00,1243
8356,9832,2023-12-15 03:00:00,3156
8357,3477,2023-12-15 04:00:00,4810
8358,7584,2023-12-15 05:00:00,758
8359,3596,2023-12-15 06:00:00,2690
8360,7834,2023-12-15 07:00:00,98
8361,1040,2023-12-15 08:00:00,1800
8362,6350,2023-12-15 09:00:00,3183
8363,8088,2023-12-15 10:00:00,2207
8364,9179,2023-12-15 11:00:00,1044
8365,960,2023-12-15 12:00:00,286
8366,2253,2023-12-15 13:00:00,248
8367,4253,2023-12-15 14:00:00,1412
8368,5535,2023-12-15 15:00:00,2624
8369,4927,2023-12-15 16:00:00,3163
8370,299,2023-12-15 17:00:00,3890
8371,19,2023-12-15 18:00:00,616
8372,9715,2023-12-15 19:00:00,3008
8373,8892,2023-12-15 20:00:00,854
8374,6440,2023-12-15 21:00:00,748
8375,625,2023-12-15 22:00:00,2927
8376,2417,2023-12-15 23:00:00,1941
8377,1153,2023-12-16 00:00:00,4955
8378,1299,2023-12-16 01:00:00,2644
8379,376,2023-12-16 02:00:00,936
8380,5208,2023-12-16 03:00:00,674
8381,3993,2023-12-16 04:00:00,1994
8382,5060,2023-12-16 05:00:00,4507
8383,6360,2023-12-16 06:00:00,3111
8384,1383,2023-12-16 07:00:00,352
8385,852,2023-12-16 08:00:00,2259
8386,5601,2023-12-16 09:00:00,314
8387,9500,2023-12-16 10:00:00,3762
8388,8675,2023-12-16 11:00:00,1758
8389,9240,2023-12-16 12:00:00,2155
8390,5164,2023-12-16 13:00:00,2412
8391,9111,2023-12-16 14:00:00,2630
8392,2529,2023-12-16 15:00:00,3888
8393,6222,2023-12-16 16:00:00,269
8394,2366,2023-12-16 17:00:00,320
8395,8096,2023-12-16 18:00:00,4664
8396,4612,2023-12-16 19:00:00,3784
8397,6014,2023-12-16 20:00:00,4733
8398,5919,2023-12-16 21:00:00,4337
8399,1735,2023-12-16 22:00:00,4463
8400,1537,2023-12-16 23:00:00,710
8401,9742,2023-12-17 00:00:00,3938
8402,1246,2023-12-17 01:00:00,1214
8403,2534,2023-12-17 02:00:00,313
8404,1815,2023-12-17 03:00:00,2259
8405,3527,2023-12-17 04:00:00,3191
8406,9324,2023-12-17 05:00:00,2873
8407,6631,2023-12-17 06:00:00,3930
8408,4489,2023-12-17 07:00:00,50
8409,4215,2023-12-17 08:00:00,4721
8410,1774,2023-12-17 09:00:00,4897
8411,8958,2023-12-17 10:00:00,4167
8412,6047,2023-12-17 11:00:00,3992
8413,1581,2023-12-17 12:00:00,2877
8414,9854,2023-12-17 13:00:00,4465
8415,9863,2023-12-17 14:00:00,3610
8416,8179,2023-12-17 15:00:00,4873
8417,1088,2023-12-17 16:00:00,733
8418,7174,2023-12-17 17:00:00,629
8419,3490,2023-12-17 18:00:00,4048
8420,6161,2023-12-17 19:00:00,1524
8421,8012,2023-12-17 20:00:00,2642
8422,2601,2023-12-17 21:00:00,3251
8423,2490,2023-12-17 22:00:00,4978
8424,6510,2023-12-17 23:00:00,674
8425,7523,2023-12-18 00:00:00,2959
8426,9629,2023-12-18 01:00:00,170
8427,816,2023-12-18 02:00:00,1998
8428,8031,2023-12-18 03:00:00,3626
8429,8424,2023-12-18 04:00:00,3830
8430,9677,2023-12-18 05:00:00,1837
8431,7258,2023-12-18 06:00:00,772
8432,7318,2023-12-18 07:00:00,1211
8433,8040,2023-12-18 08:00:00,4743
